StartSize,MutRate,id,ProgCont,ProgAdap,0~ContRes,0~ContAll,0~AdapRes,0~AdapAll,20~ContRes,20~ContAll,20~AdapRes,20~AdapAll,40~ContRes,40~ContAll,40~AdapRes,40~AdapAll,60~ContRes,60~ContAll,60~AdapRes,60~AdapAll,80~ContRes,80~ContAll,80~AdapRes,80~AdapAll,100~ContRes,100~ContAll,100~AdapRes,100~AdapAll,120~ContRes,120~ContAll,120~AdapRes,120~AdapAll,140~ContRes,140~ContAll,140~AdapRes,140~AdapAll,160~ContRes,160~ContAll,160~AdapRes,160~AdapAll,180~ContRes,180~ContAll,180~AdapRes,180~AdapAll,200~ContRes,200~ContAll,200~AdapRes,200~AdapAll,220~ContRes,220~ContAll,220~AdapRes,220~AdapAll,240~ContRes,240~ContAll,240~AdapRes,240~AdapAll,260~ContRes,260~ContAll,260~AdapRes,260~AdapAll,280~ContRes,280~ContAll,280~AdapRes,280~AdapAll,300~ContRes,300~ContAll,300~AdapRes,300~AdapAll,320~ContRes,320~ContAll,320~AdapRes,320~AdapAll,340~ContRes,340~ContAll,340~AdapRes,340~AdapAll,360~ContRes,360~ContAll,360~AdapRes,360~AdapAll,380~ContRes,380~ContAll,380~AdapRes,380~AdapAll,400~ContRes,400~ContAll,400~AdapRes,400~AdapAll,420~ContRes,420~ContAll,420~AdapRes,420~AdapAll,440~ContRes,440~ContAll,440~AdapRes,440~AdapAll,460~ContRes,460~ContAll,460~AdapRes,460~AdapAll,480~ContRes,480~ContAll,480~AdapRes,480~AdapAll,500~ContRes,500~ContAll,500~AdapRes,500~AdapAll,520~ContRes,520~ContAll,520~AdapRes,520~AdapAll,540~ContRes,540~ContAll,540~AdapRes,540~AdapAll,560~ContRes,560~ContAll,560~AdapRes,560~AdapAll,580~ContRes,580~ContAll,580~AdapRes,580~AdapAll,600~ContRes,600~ContAll,600~AdapRes,600~AdapAll,620~ContRes,620~ContAll,620~AdapRes,620~AdapAll,640~ContRes,640~ContAll,640~AdapRes,640~AdapAll,660~ContRes,660~ContAll,660~AdapRes,660~AdapAll,680~ContRes,680~ContAll,680~AdapRes,680~AdapAll,700~ContRes,700~ContAll,700~AdapRes,700~AdapAll,720~ContRes,720~ContAll,720~AdapRes,720~AdapAll,740~ContRes,740~ContAll,740~AdapRes,740~AdapAll,760~ContRes,760~ContAll,760~AdapRes,760~AdapAll,780~ContRes,780~ContAll,780~AdapRes,780~AdapAll,800~ContRes,800~ContAll,800~AdapRes,800~AdapAll,820~ContRes,820~ContAll,820~AdapRes,820~AdapAll,840~ContRes,840~ContAll,840~AdapRes,840~AdapAll,860~ContRes,860~ContAll,860~AdapRes,860~AdapAll,880~ContRes,880~ContAll,880~AdapRes,880~AdapAll,900~ContRes,900~ContAll,900~AdapRes,900~AdapAll,920~ContRes,920~ContAll,920~AdapRes,920~AdapAll,940~ContRes,940~ContAll,940~AdapRes,940~AdapAll,960~ContRes,960~ContAll,960~AdapRes,960~AdapAll,980~ContRes,980~ContAll,980~AdapRes,980~AdapAll
1000000.0,1.0E-8,1.0,-1.0,511.0,0.0,1013610.0,0.0,1003348.0,0.0,378303.0,0.0,615471.0,0.0,161143.0,0.0,702926.0,0.0,69661.0,0.0,869477.0,0.0,30377.0,0.0,527753.0,0.0,13252.0,0.0,947356.0,0.0,5573.0,2.0,588659.0,0.0,2423.0,2.0,706775.0,0.0,1018.0,2.0,897851.0,0.0,415.0,3.0,496898.0,0.0,176.0,20.0,920889.0,0.0,71.0,74.0,637312.0,0.0,36.0,162.0,647107.0,0.0,15.0,471.0,1005458.0,0.0,6.0,1528.0,464044.0,0.0,3.0,4779.0,873985.0,0.0,0.0,15054.0,623393.0,0.0,0.0,45259.0,729687.0,0.0,0.0,141938.0,725295.0,0.0,0.0,372152.0,829662.0,0.0,0.0,708696.0,870891.0,0.0,0.0,850859.0,906865.0,0.0,0.0,885631.0,907078.0,0.0,0.0,906922.0,915651.0,0.0,0.0,946767.0,950416.0,0.0,0.0,1057179.0,1058812.0,0.0,0.0,1386526.0,1387188.0,0.0,0.0,2344396.0,2344686.0,0.0,0.0,4370845.0,4370948.0,0.0,0.0,7046909.0,7046934.0,0.0,0.0,1.0140937E7,1.0140938E7,0.0,0.0,1.3169795E7,1.3169795E7,0.0,0.0,1.4690175E7,1.4690175E7,0.0,0.0,1.537671E7,1.537671E7,0.0,0.0,1.6207942E7,1.6207942E7,0.0,0.0,1.7908709E7,1.7908709E7,0.0,0.0,2.1575703E7,2.1575703E7,0.0,0.0,2.8588345E7,2.8588345E7,0.0,0.0,3.8175139E7,3.8175139E7,0.0,0.0,4.8701407E7,4.8701407E7,0.0,0.0,5.9428173E7,5.9428173E7,0.0,0.0,6.8719896E7,6.8719896E7,0.0,0.0,7.5404307E7,7.5404307E7,0.0,0.0,8.0341903E7,8.0341903E7,0.0,0.0,8.5186707E7,8.5186707E7,0.0,0.0,9.1844348E7,9.1844348E7,0.0,0.0,1.02565334E8,1.02565334E8,0.0,0.0,1.19136062E8,1.19136062E8,0.0,0.0,1.41094776E8,1.41094776E8,0.0,0.0,1.65031491E8,1.65031491E8
1000000.0,1.0E-9,1.0,-1.0,-1.0,0.0,1001222.0,0.0,1010798.0,0.0,369485.0,0.0,622421.0,0.0,159685.0,0.0,708910.0,0.0,69295.0,0.0,872898.0,0.0,30286.0,0.0,491098.0,0.0,13123.0,0.0,865862.0,0.0,5557.0,0.0,656798.0,0.0,2299.0,0.0,645108.0,0.0,956.0,0.0,992421.0,0.0,403.0,0.0,488582.0,0.0,145.0,0.0,903796.0,0.0,71.0,0.0,623810.0,0.0,42.0,0.0,697270.0,0.0,25.0,0.0,886056.0,0.0,12.0,0.0,542944.0,0.0,7.0,0.0,926159.0,0.0,3.0,0.0,643558.0,0.0,0.0,0.0,657472.0,0.0,0.0,0.0,931209.0,0.0,0.0,0.0,523368.0,0.0,0.0,0.0,892956.0,0.0,0.0,0.0,623035.0,0.0,0.0,0.0,704813.0,0.0,0.0,0.0,900991.0,0.0,0.0,0.0,506381.0,0.0,0.0,0.0,958233.0,0.0,0.0,0.0,602625.0,0.0,0.0,0.0,686778.0,0.0,0.0,0.0,880481.0,0.0,0.0,0.0,548043.0,0.0,0.0,0.0,940139.0,0.0,0.0,0.0,593823.0,0.0,0.0,0.0,745351.0,0.0,0.0,0.0,780607.0,0.0,0.0,0.0,591606.0,0.0,0.0,0.0,1021009.0,0.0,0.0,0.0,526150.0,0.0,0.0,0.0,812064.0,0.0,0.0,0.0,768264.0,0.0,0.0,0.0,583936.0,0.0,0.0,0.0,1112540.0,0.0,0.0,0.0,464047.0,0.0,0.0,0.0,878632.0,0.0,0.0,0.0,678660.0,0.0,0.0,0.0,633435.0,0.0,0.0,0.0,991707.0,0.0,0.0,0.0,508478.0,0.0,0.0,0.0,967761.0,0.0,0.0,0.0,609991.0,0.0,0.0,0.0,694250.0
1.0E7,1.0E-7,1.0,416.0,427.0,3.0,1.0130878E7,0.0,1.0053057E7,10.0,3684490.0,1.0,6597738.0,22.0,1609523.0,2.0,6759740.0,57.0,726498.0,25.0,8823684.0,209.0,329840.0,76.0,4857497.0,679.0,148365.0,229.0,8600380.0,2230.0,67535.0,692.0,7031161.0,7193.0,35697.0,1801.0,6047564.0,23028.0,35388.0,5372.0,9947803.0,73635.0,78809.0,15068.0,5053232.0,232724.0,234977.0,41396.0,7713223.0,618445.0,619292.0,128853.0,8011792.0,1080658.0,1081032.0,317161.0,5671246.0,1680954.0,1681072.0,702157.0,1.0425407E7,2155690.0,2155744.0,1209793.0,5309614.0,2418104.0,2418124.0,1725557.0,9977173.0,2733333.0,2733337.0,2213965.0,6057055.0,3385879.0,3385879.0,2836783.0,6512347.0,4348934.0,4348934.0,3462365.0,8573875.0,6277801.0,6277801.0,4739948.0,6787581.0,9181494.0,9181495.0,6710794.0,7543221.0,1.2821211E7,1.2821214E7,1.0078971E7,1.0408654E7,1.7347265E7,1.7347265E7,1.5054224E7,1.5176735E7,2.1482588E7,2.1482589E7,2.1242928E7,2.1285009E7,2.4888164E7,2.4888164E7,2.7386537E7,2.7398588E7,2.7791158E7,2.7791158E7,3.1763034E7,3.1766283E7,3.0756569E7,3.0756571E7,3.5179049E7,3.5180008E7,3.4871784E7,3.4871784E7,3.8280374E7,3.8280681E7,4.0847776E7,4.0847776E7,4.296661E7,4.2966682E7,4.9437709E7,4.9437709E7,5.0126799E7,5.0126817E7,6.1132757E7,6.1132757E7,6.0916052E7,6.0916062E7,7.445168E7,7.4451682E7,7.3589838E7,7.3589842E7,8.7280214E7,8.7280217E7,8.7768342E7,8.7768343E7,9.8602859E7,9.8602862E7,1.02145304E8,1.02145307E8,1.0860661E8,1.0860661E8,1.16304566E8,1.16304566E8,1.17415127E8,1.17415128E8,1.29340936E8,1.29340936E8,1.26866131E8,1.26866131E8,1.40743643E8,1.40743644E8,1.38600611E8,1.38600613E8,1.51306387E8,1.51306388E8,1.52967217E8,1.52967217E8,1.62692279E8,1.62692281E8,1.71410503E8,1.71410504E8,1.76117271E8,1.76117273E8,1.92994625E8,1.92994626E8,1.94033291E8,1.94033293E8,2.15275472E8,2.15275474E8,2.15566317E8,2.15566318E8,2.35268313E8,2.35268314E8,2.39162324E8,2.39162325E8,2.51086593E8,2.51086595E8,2.62262508E8,2.62262514E8,2.65301908E8,2.6530191E8,2.81573816E8,2.8157382E8,2.78420624E8,2.7842063E8,2.98261041E8,2.98261042E8,2.9092369E8,2.90923692E8,3.12380925E8,3.12380925E8,3.04387507E8,3.04387507E8,3.24471002E8,3.24471004E8,3.17197924E8,3.17197925E8,3.34656031E8,3.34656032E8,3.29212014E8,3.29212018E8,3.43736833E8,3.43736837E8
1.0E7,1.0E-8,1.0,-1.0,481.0,0.0,1.0132856E7,1.0,1.008478E7,0.0,3726032.0,1.0,6549300.0,0.0,1616792.0,1.0,6648766.0,0.0,724896.0,3.0,8651580.0,0.0,324917.0,11.0,5101344.0,0.0,145031.0,35.0,9163563.0,0.0,63792.0,124.0,6681636.0,0.0,27769.0,352.0,6400746.0,0.0,12286.0,1147.0,9622727.0,0.0,5188.0,3241.0,4980495.0,0.0,2297.0,9111.0,7700532.0,0.0,950.0,28582.0,7931940.0,0.0,364.0,77492.0,5532550.0,0.0,114.0,205471.0,1.0049998E7,0.0,52.0,476007.0,5326696.0,0.0,24.0,656996.0,8143003.0,0.0,14.0,830731.0,6553048.0,0.0,14.0,884383.0,6872236.0,0.0,2.0,949243.0,7910710.0,0.0,0.0,1063527.0,6015534.0,0.0,0.0,1408441.0,9161858.0,0.0,0.0,2375697.0,6518327.0,0.0,0.0,4390916.0,6218303.0,0.0,0.0,7620930.0,8406741.0,0.0,0.0,1.152104E7,1.1827076E7,0.0,0.0,1.373922E7,1.3850778E7,0.0,0.0,1.5490746E7,1.5532828E7,0.0,0.0,1.705071E7,1.7065863E7,0.0,0.0,1.8456977E7,1.8462395E7,0.0,0.0,2.0813707E7,2.0815843E7,0.0,0.0,2.5988175E7,2.5989035E7,0.0,0.0,3.418951E7,3.4189813E7,0.0,0.0,4.3560962E7,4.356105E7,0.0,0.0,5.3638151E7,5.3638162E7,0.0,0.0,6.2908382E7,6.2908382E7,0.0,0.0,7.0556105E7,7.0556106E7,0.0,0.0,7.637455E7,7.637455E7,0.0,0.0,8.2102178E7,8.2102178E7,0.0,0.0,8.9653712E7,8.9653712E7,0.0,0.0,1.00060236E8,1.00060238E8,0.0,0.0,1.15119142E8,1.15119142E8,0.0,0.0,1.33343347E8,1.33343347E8,0.0,0.0,1.52627784E8,1.52627784E8,0.0,0.0,1.70283933E8,1.70283933E8,0.0,0.0,1.86862757E8,1.86862757E8,0.0,0.0,2.03277153E8,2.03277154E8,0.0,0.0,2.17626565E8,2.17626566E8,0.0,0.0,2.29974496E8,2.29974497E8,0.0,0.0,2.41913201E8,2.41913201E8,0.0,0.0,2.54581499E8,2.54581499E8
1.0E7,1.0E-9,1.0,-1.0,-1.0,0.0,1.0111431E7,0.0,1.0101475E7,0.0,3705572.0,0.0,6585663.0,0.0,1632325.0,0.0,6741824.0,0.0,740326.0,0.0,8771557.0,0.0,335572.0,0.0,4882827.0,0.0,150459.0,0.0,8710871.0,0.0,67046.0,0.0,7099810.0,0.0,29863.0,0.0,5725781.0,0.0,12993.0,0.0,9969118.0,0.0,5635.0,0.0,5971350.0,0.0,2350.0,0.0,6711463.0,0.0,1085.0,0.0,9277946.0,0.0,467.0,0.0,4809751.0,0.0,198.0,0.0,8317938.0,0.0,88.0,0.0,7065014.0,0.0,40.0,0.0,6008925.0,0.0,21.0,0.0,1.0173528E7,0.0,7.0,0.0,4965985.0,0.0,2.0,0.0,7911066.0,0.0,0.0,0.0,7494360.0,0.0,0.0,0.0,5835884.0,0.0,0.0,0.0,1.087024E7,0.0,0.0,0.0,5401651.0,0.0,0.0,0.0,7745806.0,0.0,0.0,0.0,8129974.0,0.0,0.0,0.0,5310807.0,0.0,0.0,0.0,9758990.0,0.0,0.0,0.0,6094366.0,0.0,0.0,0.0,6556960.0,0.0,0.0,0.0,9319122.0,0.0,0.0,0.0,5018428.0,0.0,0.0,0.0,8266452.0,0.0,0.0,0.0,7146865.0,0.0,0.0,0.0,6227995.0,0.0,0.0,0.0,9797229.0,0.0,0.0,0.0,4841400.0,0.0,0.0,0.0,7946047.0,0.0,0.0,0.0,7635817.0,0.0,0.0,0.0,6039648.0,0.0,0.0,0.0,1.0446076E7,0.0,0.0,0.0,4708267.0,0.0,0.0,0.0,8553340.0,0.0,0.0,0.0,6718159.0,0.0,0.0,0.0,6531719.0,0.0,0.0,0.0,9366142.0,0.0,0.0,0.0,5095038.0,0.0,0.0,0.0,9424689.0,0.0,0.0,0.0,5999534.0,0.0,0.0,0.0,7165223.0,0.0,0.0,0.0,8470434.0
1.0E8,1.0E-7,1.0,469.0,470.0,47.0,1.00033259E8,43.0,1.00412821E8,100.0,3.7688796E7,116.0,6.583399E7,401.0,1.9647807E7,193.0,7.179426E7,1487.0,1.0676035E7,499.0,8.2633338E7,5697.0,5743261.0,1043.0,5.3218376E7,20314.0,2995675.0,2708.0,1.02444958E8,71855.0,1549976.0,7132.0,5.6353798E7,246658.0,954036.0,15920.0,7.2151729E7,813938.0,1139650.0,48171.0,8.1782893E7,2262897.0,2407646.0,114330.0,5.4118233E7,4098319.0,4160543.0,303861.0,9.8695716E7,5892236.0,5918134.0,897656.0,6.0883031E7,8015177.0,8025739.0,1949846.0,6.8093637E7,9701585.0,9705836.0,4776453.0,8.2168147E7,1.1133713E7,1.1135489E7,8018730.0,5.6488064E7,1.2978278E7,1.2978998E7,1.2989903E7,9.299359E7,1.657709E7,1.6577404E7,1.7471154E7,5.8643341E7,2.3896813E7,2.3896943E7,2.3894021E7,7.294958E7,3.5846194E7,3.5846241E7,2.7785904E7,7.5141692E7,5.1314159E7,5.1314174E7,3.5381255E7,5.5524539E7,6.8306619E7,6.8306633E7,4.6207119E7,5.5151451E7,8.5323921E7,8.5323931E7,6.219377E7,6.5915274E7,1.01927753E8,1.01927755E8,8.4141211E7,8.5534938E7,1.14705228E8,1.14705229E8,1.08481053E8,1.08943065E8,1.25507623E8,1.25507624E8,1.30933184E8,1.31071894E8,1.36271422E8,1.36271422E8,1.54051147E8,1.5409051E8,1.49215193E8,1.49215194E8,1.75193479E8,1.75203862E8,1.6689978E8,1.66899782E8,1.93965291E8,1.93967989E8,1.91917682E8,1.91917683E8,2.11377595E8,2.11378281E8,2.21570708E8,2.21570708E8,2.28594502E8,2.28594663E8,2.49008859E8,2.49008861E8,2.45353079E8,2.45353115E8,2.71352978E8,2.71352983E8,2.61471403E8,2.61471423E8,2.88536616E8,2.88536621E8,2.78340945E8,2.7834095E8,3.02222289E8,3.02222294E8,2.96094012E8,2.96094015E8,3.14606576E8,3.14606576E8,3.13978326E8,3.13978326E8,3.26197794E8,3.26197795E8,3.31194789E8,3.31194792E8,3.35983338E8,3.35983344E8,3.46788849E8,3.46788849E8,3.45996155E8,3.45996159E8,3.60777684E8,3.60777687E8,3.56406591E8,3.56406593E8,3.72001281E8,3.72001282E8,3.66739045E8,3.66739049E8,3.81138667E8,3.81138669E8,3.76883882E8,3.76883884E8,3.89433204E8,3.89433207E8,3.85854738E8,3.85854742E8,3.96547565E8,3.96547566E8,3.94069899E8,3.94069902E8,4.02376005E8,4.02376006E8,4.01056382E8,4.01056384E8,4.07703922E8,4.07703922E8,4.07479266E8,4.07479271E8,4.12481245E8,4.12481248E8,4.12899053E8,4.1289906E8,4.16465494E8,4.16465497E8,4.17189222E8,4.17189224E8,4.20314185E8,4.20314188E8,4.20999077E8,4.2099908E8,4.23853331E8,4.23853333E8,4.24262692E8,4.24262694E8,4.26670928E8,4.26670929E8,4.26990186E8,4.26990189E8,4.29166003E8,4.29166007E8
1.0E8,1.0E-8,1.0,647.0,586.0,1.0,1.00547611E8,8.0,1.00645269E8,2.0,3.7908303E7,26.0,6.6261727E7,7.0,1.9835301E7,57.0,6.8218682E7,46.0,1.0815765E7,181.0,8.6199259E7,190.0,5828578.0,436.0,4.8914837E7,709.0,3033480.0,1018.0,9.7663387E7,2609.0,1516652.0,2863.0,6.3246171E7,9228.0,733281.0,6128.0,6.5589808E7,30774.0,364355.0,18016.0,8.9171363E7,101387.0,249969.0,43813.0,5.0139785E7,321320.0,386002.0,109677.0,8.6986338E7,838657.0,866460.0,336080.0,6.7577733E7,1221026.0,1232577.0,672395.0,6.1597991E7,1367079.0,1371933.0,1341421.0,9.4120887E7,1455698.0,1457647.0,2110768.0,4.8378973E7,1563628.0,1564528.0,2864850.0,8.3831266E7,1772109.0,1772489.0,3849793.0,6.7993077E7,2307715.0,2307864.0,4525770.0,6.3942538E7,3793335.0,3793387.0,5786939.0,9.0266514E7,6783150.0,6783179.0,7385058.0,5.3421496E7,1.1006364E7,1.1006381E7,1.0218314E7,1.0228678E8,1.6072498E7,1.6072501E7,1.4977841E7,5.3986651E7,2.0734929E7,2.0734931E7,2.222895E7,9.4789969E7,2.5283983E7,2.5283984E7,3.0982693E7,6.5845647E7,2.8730707E7,2.8730707E7,4.5342762E7,6.0858499E7,3.1684704E7,3.1684704E7,5.9423061E7,6.6130053E7,3.5171226E7,3.5171226E7,7.1174849E7,7.3986304E7,4.0993938E7,4.0993938E7,8.2632212E7,8.3795164E7,5.038728E7,5.038728E7,9.7231715E7,9.7700508E7,6.4734954E7,6.4734954E7,1.14688907E8,1.14863031E8,8.2634618E7,8.2634618E7,1.33157966E8,1.33216758E8,9.9841889E7,9.9841889E7,1.54753431E8,1.54771922E8,1.15632791E8,1.15632791E8,1.75751336E8,1.75756809E8,1.28783427E8,1.28783427E8,1.95542676E8,1.95544322E8,1.40203389E8,1.40203389E8,2.15435934E8,2.15436356E8,1.51113859E8,1.5111386E8,2.35583144E8,2.35583274E8,1.62190747E8,1.62190748E8,2.53701246E8,2.53701283E8,1.74559393E8,1.74559393E8,2.69945261E8,2.69945276E8,1.91239793E8,1.91239794E8,2.83929148E8,2.8392915E8,2.09907483E8,2.09907484E8,2.9769628E8,2.9769628E8,2.29692936E8,2.29692936E8,3.12090548E8,3.12090548E8,2.48686497E8,2.48686497E8,3.26761822E8,3.26761822E8,2.65303347E8,2.65303348E8,3.39564933E8,3.39564933E8,2.80157687E8,2.80157687E8,3.50723249E8,3.50723249E8,2.93280792E8,2.93280792E8,3.61079596E8,3.61079596E8,3.04859826E8,3.04859827E8,3.70709063E8,3.70709063E8,3.13927785E8,3.13927786E8,3.79003214E8,3.79003214E8,3.22651284E8,3.22651284E8,3.86336368E8,3.86336368E8,3.31519997E8,3.31519997E8,3.92881007E8,3.92881007E8,3.4068248E8,3.40682481E8,3.99082615E8,3.99082615E8
1.0E8,1.0E-9,1.0,-1.0,964.0,0.0,1.00409176E8,0.0,1.0016283E8,0.0,3.7895258E7,0.0,6.555884E7,0.0,1.97183E7,0.0,7.6292985E7,0.0,1.0679758E7,0.0,7.9422381E7,0.0,5719422.0,0.0,5.5215081E7,0.0,2964306.0,0.0,9.895721E7,0.0,1472580.0,0.0,5.7898369E7,0.0,704695.0,2.0,7.2697834E7,0.0,324131.0,7.0,8.2057772E7,0.0,144656.0,15.0,5.4019918E7,0.0,63728.0,43.0,9.8353832E7,0.0,27610.0,132.0,6.0083229E7,0.0,11886.0,362.0,6.6644438E7,0.0,4993.0,1192.0,8.587692E7,0.0,2002.0,3223.0,5.053668E7,0.0,859.0,8398.0,9.2936672E7,0.0,353.0,26358.0,6.4900126E7,0.0,136.0,63278.0,6.5674271E7,0.0,50.0,181364.0,9.2862779E7,0.0,13.0,382562.0,4.7922217E7,0.0,5.0,582324.0,7.8109985E7,0.0,1.0,778170.0,7.679538E7,0.0,0.0,851209.0,5.5651725E7,0.0,0.0,907619.0,9.8483708E7,0.0,0.0,1000590.0,5.7025209E7,0.0,0.0,1199785.0,7.2866773E7,0.0,0.0,1724137.0,8.0699865E7,0.0,0.0,2374706.0,5.495992E7,0.0,0.0,3799016.0,9.8812233E7,0.0,0.0,6484885.0,5.1140345E7,0.0,0.0,9472562.0,8.2321447E7,0.0,0.0,1.327584E7,5.4084637E7,0.0,0.0,1.5151497E7,8.2410823E7,0.0,0.0,1.6597977E7,5.104287E7,0.0,0.0,1.7621643E7,9.6853576E7,0.0,0.0,1.9242652E7,5.3294006E7,0.0,0.0,2.2411794E7,9.1168757E7,0.0,0.0,2.7603306E7,6.5922793E7,0.0,0.0,3.531646E7,5.4495659E7,0.0,0.0,4.6110788E7,5.5938817E7,0.0,0.0,5.7332846E7,6.2192307E7,0.0,0.0,6.430051E7,6.6638457E7,0.0,0.0,6.7916762E7,6.9031509E7,0.0,0.0,7.0760247E7,7.1282352E7,0.0,0.0,7.4350948E7,7.4589694E7,0.0,0.0,8.0140029E7,8.0245305E7,0.0,0.0,8.9278108E7,8.9322286E7,0.0,0.0,1.02178349E8,1.02196171E8,0.0,0.0,1.16968664E8,1.16975349E8,0.0,0.0,1.30672884E8,1.30675458E8
1000000.0,1.0E-7,2.0,-1.0,495.0,0.0,1002314.0,0.0,1012662.0,0.0,371353.0,0.0,621193.0,0.0,159688.0,0.0,706445.0,0.0,69851.0,0.0,872683.0,0.0,30992.0,0.0,491025.0,0.0,13454.0,0.0,865468.0,0.0,5866.0,0.0,661070.0,0.0,2571.0,0.0,650135.0,0.0,1059.0,2.0,1002195.0,0.0,455.0,4.0,501329.0,0.0,197.0,11.0,836967.0,0.0,88.0,41.0,708579.0,0.0,30.0,116.0,648581.0,0.0,12.0,372.0,1010553.0,0.0,6.0,1205.0,467336.0,0.0,1.0,3611.0,881125.0,0.0,0.0,11443.0,623829.0,0.0,0.0,34748.0,724156.0,0.0,0.0,108685.0,758973.0,0.0,0.0,310354.0,789028.0,0.0,0.0,667657.0,841650.0,0.0,0.0,845060.0,903027.0,0.0,0.0,892645.0,913895.0,0.0,0.0,932876.0,941424.0,0.0,0.0,1028290.0,1031681.0,0.0,0.0,1305031.0,1306316.0,0.0,0.0,2119746.0,2120270.0,0.0,0.0,3639648.0,3639803.0,0.0,0.0,5849692.0,5849735.0,0.0,0.0,8137550.0,8137564.0,0.0,0.0,1.0919967E7,1.0919973E7,0.0,0.0,1.3764501E7,1.3764501E7,0.0,0.0,1.5240082E7,1.5240082E7,0.0,0.0,1.6359726E7,1.6359726E7,0.0,0.0,1.8233749E7,1.8233749E7,0.0,0.0,2.1169167E7,2.1169167E7,0.0,0.0,2.6241747E7,2.6241749E7,0.0,0.0,3.4887868E7,3.4887869E7,0.0,0.0,4.6296037E7,4.6296037E7,0.0,0.0,5.5568319E7,5.5568319E7,0.0,0.0,6.3247548E7,6.3247548E7,0.0,0.0,7.1319431E7,7.1319431E7,0.0,0.0,7.9553833E7,7.9553834E7,0.0,0.0,8.652266E7,8.652266E7,0.0,0.0,9.5314467E7,9.5314468E7,0.0,0.0,1.0702025E8,1.07020253E8,0.0,0.0,1.22441474E8,1.22441477E8,0.0,0.0,1.40334973E8,1.40334977E8,0.0,0.0,1.60853426E8,1.60853433E8,0.0,0.0,1.7896526E8,1.78965261E8
1000000.0,1.0E-8,2.0,-1.0,589.0,0.0,1000532.0,0.0,1010596.0,0.0,369651.0,0.0,620109.0,0.0,159489.0,0.0,712696.0,0.0,68701.0,0.0,879586.0,0.0,29903.0,0.0,495050.0,0.0,12792.0,0.0,872814.0,0.0,5519.0,0.0,665833.0,0.0,2404.0,0.0,654868.0,0.0,1064.0,0.0,1011160.0,0.0,422.0,0.0,507345.0,0.0,180.0,0.0,770261.0,0.0,81.0,0.0,801881.0,0.0,29.0,0.0,543969.0,0.0,15.0,1.0,925855.0,0.0,2.0,1.0,643147.0,0.0,1.0,4.0,657607.0,0.0,0.0,9.0,928682.0,0.0,0.0,19.0,516551.0,0.0,0.0,66.0,971069.0,0.0,0.0,243.0,610760.0,0.0,0.0,784.0,691970.0,0.0,0.0,2392.0,884818.0,0.0,0.0,7453.0,556193.0,0.0,0.0,23298.0,1066331.0,0.0,0.0,72015.0,508831.0,0.0,0.0,221248.0,970703.0,0.0,0.0,528871.0,832113.0,0.0,0.0,738106.0,857901.0,0.0,0.0,847777.0,897549.0,0.0,0.0,1028189.0,1049633.0,0.0,0.0,1474656.0,1483567.0,0.0,0.0,2159639.0,2163162.0,0.0,0.0,2839367.0,2840450.0,0.0,0.0,3768722.0,3769024.0,0.0,0.0,5349116.0,5349229.0,0.0,0.0,7515228.0,7515268.0,0.0,0.0,9829324.0,9829346.0,0.0,0.0,1.2212022E7,1.221203E7,0.0,0.0,1.4946437E7,1.4946441E7,0.0,0.0,1.7005421E7,1.7005422E7,0.0,0.0,1.9301966E7,1.9301966E7,0.0,0.0,2.3153558E7,2.3153558E7,0.0,0.0,2.9064894E7,2.9064894E7,0.0,0.0,3.5990864E7,3.5990864E7,0.0,0.0,4.3622722E7,4.3622722E7,0.0,0.0,5.2636383E7,5.2636383E7,0.0,0.0,6.0823829E7,6.0823829E7,0.0,0.0,6.9811735E7,6.9811735E7,0.0,0.0,7.9202878E7,7.9202878E7,0.0,0.0,8.8816073E7,8.8816073E7
